crime,arrest,date,latitude,longitude,domestic,district,FBI_code,year,month,hour,day,dayofweek,weekofyear,quarter
RETAIL THEFT,False,2018-01-22 16:34:00,41.866200165,-87.72316816200001,False,11.0,6,2018,1,16,22,0,4,1
RETAIL THEFT,True,2018-01-22 15:19:00,41.88171846,-87.62776042600002,False,1.0,6,2018,1,15,22,0,4,1
OVER $500,False,2018-01-19 19:23:00,42.016782242,-87.69169510799999,True,24.0,6,2018,1,19,19,4,3,1
OVER $500,False,2018-01-16 00:00:00,41.768826503,-87.64524539799999,False,7.0,6,2018,1,0,16,1,3,1
RETAIL THEFT,False,2018-01-22 16:00:00,41.866331725,-87.666379171,False,12.0,6,2018,1,16,22,0,4,1
OVER $500,False,2018-01-22 09:00:00,41.785010863000004,-87.63274141,True,7.0,6,2018,1,9,22,0,4,1
RETAIL THEFT,False,2018-01-22 16:50:00,41.93539176,-87.668504769,False,19.0,6,2018,1,16,22,0,4,1
OVER $500,False,2018-01-22 15:45:00,41.747170897,-87.60511954100002,False,6.0,6,2018,1,15,22,0,4,1
RETAIL THEFT,True,2018-01-22 10:44:00,41.736148121,-87.62907024299999,False,6.0,6,2018,1,10,22,0,4,1
RETAIL THEFT,False,2018-01-21 13:20:00,41.901094978,-87.62767204,False,18.0,6,2018,1,13,21,6,3,1
OVER $500,False,2018-01-16 23:00:00,41.793624013,-87.667617546,False,7.0,6,2018,1,23,16,1,3,1
RETAIL THEFT,False,2018-01-21 12:45:00,41.882470918,-87.627847625,False,1.0,6,2018,1,12,21,6,3,1
OVER $500,False,2018-01-20 20:30:00,41.700250843,-87.66937243299999,False,22.0,6,2018,1,20,20,5,3,1
OVER $500,False,2018-01-19 15:00:00,41.886337253,-87.620687893,False,1.0,6,2018,1,15,19,4,3,1
OVER $500,False,2018-01-20 19:00:00,41.885472374,-87.699734845,False,12.0,6,2018,1,19,20,5,3,1
OVER $500,False,2018-01-20 20:00:00,41.948800987,-87.76307481799999,False,16.0,6,2018,1,20,20,5,3,1
RETAIL THEFT,False,2018-01-19 19:05:00,41.950736661,-87.70793005600002,False,17.0,6,2018,1,19,19,4,3,1
OVER $500,False,2018-01-20 22:00:00,41.9854001,-87.74451209,False,17.0,6,2018,1,22,20,5,3,1
OVER $500,False,2018-01-21 03:00:00,41.844173664,-87.73024046200001,False,10.0,6,2018,1,3,21,6,3,1
OVER $500,False,2018-01-21 03:30:00,41.76625521,-87.574655369,False,3.0,6,2018,1,3,21,6,3,1
OVER $500,False,2018-01-20 22:45:00,41.857693955,-87.630223385,False,1.0,6,2018,1,22,20,5,3,1
RETAIL THEFT,True,2018-01-20 21:15:00,41.737750767,-87.604855911,False,6.0,6,2018,1,21,20,5,3,1
OVER $500,False,2018-01-20 20:30:00,41.919044875,-87.63981635299999,False,18.0,6,2018,1,20,20,5,3,1
RETAIL THEFT,False,2018-01-22 20:15:00,41.785709456999996,-87.72295294700001,False,8.0,6,2018,1,20,22,0,4,1
RETAIL THEFT,True,2018-01-22 19:15:00,41.809305232,-87.606558389,False,2.0,6,2018,1,19,22,0,4,1
OVER $500,False,2018-01-22 18:30:00,41.906392387,-87.77550915200001,False,25.0,6,2018,1,18,22,0,4,1
OVER $500,False,2018-01-21 03:15:00,41.903927445,-87.629529005,False,18.0,6,2018,1,3,21,6,3,1
RETAIL THEFT,False,2018-01-21 22:16:00,41.87799992,-87.64309874899998,False,1.0,6,2018,1,22,21,6,3,1
OVER $500,False,2018-01-16 00:00:00,41.962037187,-87.654752405,False,19.0,6,2018,1,0,16,1,3,1
RETAIL THEFT,False,2018-01-22 10:15:00,41.844160231,-87.7313416,False,10.0,6,2018,1,10,22,0,4,1
OVER $500,False,2018-01-21 23:50:00,41.871104173,-87.73781151899998,False,11.0,6,2018,1,23,21,6,3,1
RETAIL THEFT,True,2018-01-21 20:55:00,41.795190552,-87.58800765299999,False,2.0,6,2018,1,20,21,6,3,1
OVER $500,False,2018-01-21 23:20:00,41.799245305,-87.674454214,False,9.0,6,2018,1,23,21,6,3,1
OVER $500,False,2018-01-21 20:07:00,41.852089006,-87.623784345,False,1.0,6,2018,1,20,21,6,3,1
RETAIL THEFT,True,2018-01-21 21:35:00,41.795190552,-87.58800765299999,False,2.0,6,2018,1,21,21,6,3,1
OVER $500,False,2018-01-21 04:00:00,41.953564437,-87.654518772,False,19.0,6,2018,1,4,21,6,3,1
RETAIL THEFT,False,2018-01-21 22:20:00,41.798569683000004,-87.743533609,False,8.0,6,2018,1,22,21,6,3,1
RETAIL THEFT,False,2018-01-21 22:10:00,42.012099666,-87.698424465,False,24.0,6,2018,1,22,21,6,3,1
OVER $500,False,2018-01-20 19:25:00,41.89797519,-87.694296271,False,12.0,6,2018,1,19,20,5,3,1
RETAIL THEFT,True,2018-01-21 17:35:00,41.963070794000004,-87.655984213,False,19.0,6,2018,1,17,21,6,3,1
RETAIL THEFT,False,2018-01-21 13:44:00,41.751375148,-87.55895132,False,4.0,6,2018,1,13,21,6,3,1
RETAIL THEFT,True,2018-01-21 17:35:00,41.734547924,-87.585594973,False,4.0,6,2018,1,17,21,6,3,1
RETAIL THEFT,True,2018-01-21 17:00:00,41.882980737,-87.65693728,False,12.0,6,2018,1,17,21,6,3,1
RETAIL THEFT,True,2018-01-21 17:50:00,42.019398435,-87.674909649,False,24.0,6,2018,1,17,21,6,3,1
OVER $500,False,2018-01-19 10:30:00,41.933702469,-87.71998566299999,False,25.0,6,2018,1,10,19,4,3,1
OVER $500,False,2018-01-11 09:00:00,41.703356043,-87.70124764399998,False,22.0,6,2018,1,9,11,3,2,1
RETAIL THEFT,False,2018-01-21 10:30:00,41.93743245,-87.64918049100002,False,19.0,6,2018,1,10,21,6,3,1
RETAIL THEFT,True,2018-01-20 22:20:00,41.957000753,-87.65461466,False,19.0,6,2018,1,22,20,5,3,1
RETAIL THEFT,False,2018-01-20 23:56:00,41.998368301,-87.65999524,False,24.0,6,2018,1,23,20,5,3,1
OVER $500,False,2018-01-19 15:05:00,42.016277233000004,-87.69020981799999,False,24.0,6,2018,1,15,19,4,3,1
RETAIL THEFT,True,2018-01-20 07:24:00,41.867414944000004,-87.627231186,False,1.0,6,2018,1,7,20,5,3,1
OVER $500,False,2018-01-20 13:00:00,41.914055338000004,-87.633396724,False,18.0,6,2018,1,13,20,5,3,1
RETAIL THEFT,True,2018-01-20 13:21:00,41.895896023,-87.677913394,False,12.0,6,2018,1,13,20,5,3,1
RETAIL THEFT,False,2018-01-20 06:00:00,41.867430279000004,-87.626155308,False,1.0,6,2018,1,6,20,5,3,1
RETAIL THEFT,True,2018-01-20 12:38:00,41.866341526999996,-87.71115430100002,False,10.0,6,2018,1,12,20,5,3,1
RETAIL THEFT,False,2018-01-18 19:41:00,41.896312833,-87.624279399,False,18.0,6,2018,1,19,18,3,3,1
OVER $500,False,2018-01-12 06:00:00,41.977069661,-87.670678908,False,20.0,6,2018,1,6,12,4,2,1
RETAIL THEFT,True,2018-01-20 10:59:00,41.880279804000004,-87.762443285,False,15.0,6,2018,1,10,20,5,3,1
OVER $500,False,2018-01-20 01:45:00,41.981433812,-87.785340389,False,16.0,6,2018,1,1,20,5,3,1
RETAIL THEFT,True,2018-01-20 11:01:00,41.906797102,-87.671861659,False,14.0,6,2018,1,11,20,5,3,1
RETAIL THEFT,True,2018-01-20 10:50:00,41.906797102,-87.671861659,False,14.0,6,2018,1,10,20,5,3,1
OVER $500,False,2018-01-19 17:00:00,41.975415216,-87.660821807,False,20.0,6,2018,1,17,19,4,3,1
OVER $500,False,2018-01-19 21:00:00,41.947700911999995,-87.79850265399998,False,16.0,6,2018,1,21,19,4,3,1
OVER $500,False,2018-01-19 23:00:00,41.886932889,-87.648676581,False,12.0,6,2018,1,23,19,4,3,1
RETAIL THEFT,True,2018-01-20 09:23:00,41.976851851999996,-87.654999693,False,20.0,6,2018,1,9,20,5,3,1
OVER $500,False,2018-01-20 09:30:00,41.75708337,-87.665664331,False,6.0,6,2018,1,9,20,5,3,1
OVER $500,False,2018-01-19 21:30:00,41.779114078,-87.60461893899998,False,3.0,6,2018,1,21,19,4,3,1
OVER $500,False,2018-01-14 14:00:00,42.017451167,-87.67033343799999,False,24.0,6,2018,1,14,14,6,2,1
OVER $500,False,2018-01-20 06:00:00,41.876645737,-87.63517102200001,False,1.0,6,2018,1,6,20,5,3,1
OVER $500,False,2018-01-21 20:00:00,41.775068213000004,-87.682173222,False,8.0,6,2018,1,20,21,6,3,1
RETAIL THEFT,True,2018-01-18 05:20:00,41.975302926,-87.899493147,False,16.0,6,2018,1,5,18,3,3,1
RETAIL THEFT,False,2018-01-22 06:00:00,41.967477901,-87.739224006,False,17.0,6,2018,1,6,22,0,4,1
OVER $500,False,2018-01-21 21:00:00,41.874107972,-87.631677438,False,1.0,6,2018,1,21,21,6,3,1
RETAIL THEFT,True,2018-01-21 11:13:00,41.751464464,-87.64406390200001,False,6.0,6,2018,1,11,21,6,3,1
RETAIL THEFT,False,2018-01-21 12:30:00,41.882470918,-87.627847625,False,1.0,6,2018,1,12,21,6,3,1
OVER $500,False,2018-01-21 01:30:00,41.665164784,-87.622173301,False,5.0,6,2018,1,1,21,6,3,1
OVER $500,False,2018-01-19 15:30:00,41.924101615,-87.794033021,False,25.0,6,2018,1,15,19,4,3,1
OVER $500,False,2018-01-20 18:00:00,41.892993568,-87.62270741399998,False,18.0,6,2018,1,18,20,5,3,1
RETAIL THEFT,True,2018-01-20 07:06:00,41.901133376,-87.629904979,False,18.0,6,2018,1,7,20,5,3,1
OVER $500,False,2018-01-20 07:15:00,41.764437113,-87.63097858200001,False,7.0,6,2018,1,7,20,5,3,1
RETAIL THEFT,False,2018-01-19 20:24:00,41.926287021,-87.785547998,False,25.0,6,2018,1,20,19,4,3,1
RETAIL THEFT,True,2018-01-19 14:05:00,41.75089655,-87.62781330700001,False,6.0,6,2018,1,14,19,4,3,1
RETAIL THEFT,True,2018-01-19 19:05:00,41.883500186999996,-87.627876698,False,1.0,6,2018,1,19,19,4,3,1
OVER $500,False,2018-01-17 20:15:00,41.751717281,-87.567002336,False,4.0,6,2018,1,20,17,2,3,1
RETAIL THEFT,True,2018-01-19 17:06:00,41.695982095,-87.59665314200001,False,5.0,6,2018,1,17,19,4,3,1
OVER $500,False,2018-01-07 00:00:00,41.893983593,-87.634677382,False,18.0,6,2018,1,0,7,6,1,1
OVER $500,False,2018-01-18 15:45:00,41.929792911,-87.646483878,False,19.0,6,2018,1,15,18,3,3,1
OVER $500,False,2018-01-18 18:30:00,41.91656976,-87.635316564,False,18.0,6,2018,1,18,18,3,3,1
RETAIL THEFT,False,2018-01-19 18:20:00,41.89608765,-87.666392886,False,12.0,6,2018,1,18,19,4,3,1
OVER $500,False,2018-01-12 08:41:00,41.910914175,-87.648578343,False,18.0,6,2018,1,8,12,4,2,1
RETAIL THEFT,True,2018-01-19 16:20:00,42.018244679,-87.690186314,False,24.0,6,2018,1,16,19,4,3,1
RETAIL THEFT,True,2018-01-19 16:10:00,41.883500186999996,-87.627876698,False,1.0,6,2018,1,16,19,4,3,1
RETAIL THEFT,True,2018-01-19 16:20:00,41.910914175,-87.648578343,False,18.0,6,2018,1,16,19,4,3,1
RETAIL THEFT,True,2018-01-19 11:09:00,41.695982095,-87.59665314200001,False,5.0,6,2018,1,11,19,4,3,1
RETAIL THEFT,False,2018-01-19 14:30:00,41.882394061999996,-87.627844798,False,1.0,6,2018,1,14,19,4,3,1
OVER $500,False,2018-01-15 10:00:00,41.887288568,-87.750415854,False,15.0,6,2018,1,10,15,0,3,1
RETAIL THEFT,True,2018-01-19 15:43:00,41.881691019,-87.627760728,False,1.0,6,2018,1,15,19,4,3,1
RETAIL THEFT,True,2018-01-19 16:01:00,41.903775756,-87.639324074,False,18.0,6,2018,1,16,19,4,3,1
OVER $500,False,2018-01-19 07:00:00,41.90575704,-87.64983838200001,False,18.0,6,2018,1,7,19,4,3,1
RETAIL THEFT,False,2018-01-16 16:51:00,41.882394061999996,-87.627844798,False,1.0,6,2018,1,16,16,1,3,1
RETAIL THEFT,True,2018-01-19 13:51:00,41.946212132,-87.646579678,False,19.0,6,2018,1,13,19,4,3,1
RETAIL THEFT,True,2018-01-19 10:10:00,41.864493678,-87.639158,False,1.0,6,2018,1,10,19,4,3,1
RETAIL THEFT,False,2018-01-20 18:44:00,41.892096977,-87.62416442600002,False,18.0,6,2018,1,18,20,5,3,1
RETAIL THEFT,True,2018-01-20 17:45:00,41.754592961,-87.74152853700001,False,8.0,6,2018,1,17,20,5,3,1
RETAIL THEFT,True,2018-01-20 18:36:00,41.680418425999996,-87.66243794799999,False,22.0,6,2018,1,18,20,5,3,1
RETAIL THEFT,False,2018-01-20 18:05:00,41.883500186999996,-87.627876698,False,1.0,6,2018,1,18,20,5,3,1
RETAIL THEFT,False,2018-01-20 20:00:00,41.966728607,-87.767445112,False,16.0,6,2018,1,20,20,5,3,1
RETAIL THEFT,True,2018-01-20 16:25:00,41.784056596999996,-87.683772589,False,8.0,6,2018,1,16,20,5,3,1
RETAIL THEFT,True,2018-01-20 17:45:00,41.881203182,-87.647342333,False,12.0,6,2018,1,17,20,5,3,1
OVER $500,False,2018-01-20 19:20:00,41.748071455,-87.65124607899997,False,6.0,6,2018,1,19,20,5,3,1
RETAIL THEFT,False,2018-01-20 16:05:00,41.896704058000005,-87.62630993399998,False,18.0,6,2018,1,16,20,5,3,1
RETAIL THEFT,True,2018-01-20 18:35:00,41.896714548,-87.625340136,False,18.0,6,2018,1,18,20,5,3,1
RETAIL THEFT,False,2018-01-20 17:42:00,41.909668247,-87.742438549,False,25.0,6,2018,1,17,20,5,3,1
RETAIL THEFT,False,2018-01-20 18:10:00,41.875625633,-87.62945039600002,False,1.0,6,2018,1,18,20,5,3,1
RETAIL THEFT,False,2018-01-20 17:15:00,41.90844653,-87.746079452,False,25.0,6,2018,1,17,20,5,3,1
RETAIL THEFT,True,2018-01-20 15:47:00,41.742710224,-87.63408818100002,False,6.0,6,2018,1,15,20,5,3,1
RETAIL THEFT,True,2018-01-20 15:09:00,41.695908161,-87.595822806,False,5.0,6,2018,1,15,20,5,3,1
RETAIL THEFT,False,2018-01-20 15:48:00,41.899410159,-87.624131266,False,18.0,6,2018,1,15,20,5,3,1
OVER $500,False,2018-01-20 13:00:00,41.793369352,-87.659710171,False,7.0,6,2018,1,13,20,5,3,1
RETAIL THEFT,False,2018-01-20 14:00:00,41.967502279,-87.709670841,False,17.0,6,2018,1,14,20,5,3,1
OVER $500,False,2018-01-20 13:00:00,41.71199783,-87.627231647,False,5.0,6,2018,1,13,20,5,3,1
OVER $500,False,2018-01-20 03:00:00,41.917311959,-87.78524998700001,False,25.0,6,2018,1,3,20,5,3,1
RETAIL THEFT,True,2018-01-20 14:00:00,41.883500186999996,-87.627876698,False,1.0,6,2018,1,14,20,5,3,1
RETAIL THEFT,False,2018-01-20 15:30:00,41.869527301,-87.63926875899998,False,1.0,6,2018,1,15,20,5,3,1
RETAIL THEFT,False,2018-01-20 15:48:00,41.914434094,-87.65443023200001,False,18.0,6,2018,1,15,20,5,3,1
RETAIL THEFT,True,2018-01-19 15:28:00,41.929743818,-87.684273777,False,14.0,6,2018,1,15,19,4,3,1
RETAIL THEFT,True,2018-01-19 15:36:00,41.89804054,-87.62409132299999,False,18.0,6,2018,1,15,19,4,3,1
OVER $500,False,2018-01-19 14:00:00,41.865397377,-87.64066077700001,False,1.0,6,2018,1,14,19,4,3,1
OVER $500,False,2018-01-19 14:45:00,41.911343842,-87.63471588,False,18.0,6,2018,1,14,19,4,3,1
OVER $500,False,2018-01-17 11:00:00,41.786449647,-87.643755294,False,7.0,6,2018,1,11,17,2,3,1
OVER $500,False,2018-01-18 20:05:00,41.941956882,-87.64446039200001,False,19.0,6,2018,1,20,18,3,3,1
OVER $500,False,2018-01-18 03:00:00,41.927713442,-87.669455432,False,19.0,6,2018,1,3,18,3,3,1
OVER $500,False,2018-01-16 21:00:00,41.794428896999996,-87.590319472,False,2.0,6,2018,1,21,16,1,3,1
RETAIL THEFT,False,2018-01-14 14:13:00,41.928076536,-87.78560618600002,False,25.0,6,2018,1,14,14,6,2,1
RETAIL THEFT,False,2018-01-17 13:13:00,41.928076536,-87.78560618600002,False,25.0,6,2018,1,13,17,2,3,1
OVER $500,False,2018-01-18 17:30:00,41.909588772,-87.748894125,False,25.0,6,2018,1,17,18,3,3,1
OVER $500,False,2018-01-18 18:30:00,41.8857508,-87.62748469700001,False,1.0,6,2018,1,18,18,3,3,1
RETAIL THEFT,True,2018-01-18 16:52:00,41.866341526999996,-87.71115430100002,False,10.0,6,2018,1,16,18,3,3,1
OVER $500,False,2018-01-17 07:00:00,41.773412218000004,-87.709153406,False,8.0,6,2018,1,7,17,2,3,1
OVER $500,False,2018-01-18 07:30:00,41.87813609,-87.632055653,False,1.0,6,2018,1,7,18,3,3,1
OVER $500,False,2018-01-18 00:00:00,41.898436079,-87.76973442,False,15.0,6,2018,1,0,18,3,3,1
RETAIL THEFT,False,2018-01-17 19:00:00,41.865571921,-87.76603248299999,False,15.0,6,2018,1,19,17,2,3,1
OVER $500,False,2018-01-18 17:15:00,41.910608341,-87.66939757799999,False,14.0,6,2018,1,17,18,3,3,1
RETAIL THEFT,False,2018-01-18 16:54:00,41.879937206,-87.62772126799999,False,1.0,6,2018,1,16,18,3,3,1
RETAIL THEFT,True,2018-01-18 15:00:00,41.808981361,-87.606551046,False,2.0,6,2018,1,15,18,3,3,1
RETAIL THEFT,True,2018-01-18 15:37:00,41.866341526999996,-87.71115430100002,False,10.0,6,2018,1,15,18,3,3,1
RETAIL THEFT,False,2018-01-18 15:55:00,41.772907566,-87.68347083399998,False,8.0,6,2018,1,15,18,3,3,1
RETAIL THEFT,False,2018-01-18 15:45:00,41.883500186999996,-87.627876698,False,1.0,6,2018,1,15,18,3,3,1
OVER $500,False,2018-01-18 15:00:00,41.96835917,-87.71742496600002,False,17.0,6,2018,1,15,18,3,3,1
RETAIL THEFT,False,2018-01-18 14:05:00,41.953140504000004,-87.76992917700001,False,16.0,6,2018,1,14,18,3,3,1
OVER $500,False,2018-01-18 15:00:00,41.93020206,-87.726931811,False,25.0,6,2018,1,15,18,3,3,1
RETAIL THEFT,False,2018-01-18 15:31:00,41.883475491,-87.627876969,False,1.0,6,2018,1,15,18,3,3,1
RETAIL THEFT,True,2018-01-18 13:06:00,41.920274749,-87.670561373,False,14.0,6,2018,1,13,18,3,3,1
OVER $500,False,2018-01-18 13:00:00,41.945238279,-87.712670479,False,17.0,6,2018,1,13,18,3,3,1
RETAIL THEFT,False,2018-01-18 11:26:00,41.897837503000005,-87.624097243,False,18.0,6,2018,1,11,18,3,3,1
RETAIL THEFT,True,2018-01-18 13:35:00,41.994758989,-87.7144777,False,17.0,6,2018,1,13,18,3,3,1
OVER $500,False,2018-01-18 13:43:00,41.886190872,-87.624527215,False,1.0,6,2018,1,13,18,3,3,1
RETAIL THEFT,False,2018-01-20 15:41:00,41.832080335,-87.674891815,False,9.0,6,2018,1,15,20,5,3,1
OVER $500,False,2018-01-20 20:00:00,41.930296829,-87.655548291,False,19.0,6,2018,1,20,20,5,3,1
OVER $500,False,2018-01-20 06:00:00,41.880612385,-87.666781505,False,12.0,6,2018,1,6,20,5,3,1
OVER $500,False,2018-01-20 00:00:00,41.890013524000004,-87.631664996,False,18.0,6,2018,1,0,20,5,3,1
RETAIL THEFT,False,2018-01-19 22:27:00,41.778451549,-87.740388993,False,8.0,6,2018,1,22,19,4,3,1
OVER $500,False,2018-01-20 01:45:00,41.872461305,-87.73334887200001,False,11.0,6,2018,1,1,20,5,3,1
OVER $500,False,2018-01-19 22:55:00,41.905003321,-87.641290804,False,18.0,6,2018,1,22,19,4,3,1
OVER $500,False,2018-01-19 22:40:00,41.924912690999996,-87.68647609700001,False,14.0,6,2018,1,22,19,4,3,1
OVER $500,False,2018-01-19 22:41:00,42.017001635,-87.69019883899998,False,24.0,6,2018,1,22,19,4,3,1
RETAIL THEFT,True,2018-01-19 21:16:00,41.751717281,-87.567002336,False,4.0,6,2018,1,21,19,4,3,1
OVER $500,False,2018-01-19 22:31:00,41.942886233,-87.65304782700001,False,19.0,6,2018,1,22,19,4,3,1
RETAIL THEFT,False,2018-01-19 21:38:00,41.715680818,-87.643058205,False,22.0,6,2018,1,21,19,4,3,1
RETAIL THEFT,False,2018-01-19 20:45:00,41.947249845,-87.653563855,False,19.0,6,2018,1,20,19,4,3,1
RETAIL THEFT,True,2018-01-19 19:57:00,41.808028819,-87.684414463,False,9.0,6,2018,1,19,19,4,3,1
RETAIL THEFT,True,2018-01-19 20:31:00,41.757614433,-87.58611526600002,False,4.0,6,2018,1,20,19,4,3,1
RETAIL THEFT,False,2018-01-19 19:00:00,41.883500186999996,-87.627876698,False,1.0,6,2018,1,19,19,4,3,1
RETAIL THEFT,True,2018-01-15 15:03:00,41.897895128,-87.624096605,False,18.0,6,2018,1,15,15,0,3,1
OVER $500,False,2018-01-17 20:15:00,41.917586295999996,-87.637770899,False,18.0,6,2018,1,20,17,2,3,1
RETAIL THEFT,False,2018-01-18 09:20:00,41.946542649,-87.714356095,False,17.0,6,2018,1,9,18,3,3,1
RETAIL THEFT,False,2018-01-12 09:05:00,41.765965607,-87.589966186,False,3.0,6,2018,1,9,12,4,2,1
RETAIL THEFT,False,2018-01-17 21:44:00,41.937227668,-87.64430547100002,False,19.0,6,2018,1,21,17,2,3,1
OVER $500,False,2018-01-18 00:10:00,41.974204579,-87.73934536899998,False,17.0,6,2018,1,0,18,3,3,1
OVER $500,False,2018-01-17 12:49:00,41.720927168,-87.593536791,False,5.0,6,2018,1,12,17,2,3,1
OVER $500,False,2018-01-17 20:00:00,41.881847601,-87.641772074,False,1.0,6,2018,1,20,17,2,3,1
RETAIL THEFT,False,2018-01-18 00:55:00,41.953852531,-87.713208208,False,17.0,6,2018,1,0,18,3,3,1
OVER $500,False,2018-01-18 00:20:00,41.828762286999996,-87.614436164,False,2.0,6,2018,1,0,18,3,3,1
OVER $500,False,2018-01-16 17:00:00,41.803747093,-87.68429995700001,False,9.0,6,2018,1,17,16,1,3,1
RETAIL THEFT,True,2018-01-15 12:45:00,41.979006297,-87.906463155,False,16.0,6,2018,1,12,15,0,3,1
RETAIL THEFT,True,2018-01-17 21:22:00,41.909664252,-87.742728815,False,25.0,6,2018,1,21,17,2,3,1
RETAIL THEFT,True,2018-01-17 22:13:00,41.85354693,-87.685679736,False,12.0,6,2018,1,22,17,2,3,1
OVER $500,False,2018-01-17 17:30:00,41.918056832,-87.638434505,False,18.0,6,2018,1,17,17,2,3,1
RETAIL THEFT,True,2018-01-17 20:20:00,41.946212132,-87.646579678,False,19.0,6,2018,1,20,17,2,3,1
RETAIL THEFT,False,2018-01-17 16:00:00,41.946221444,-87.708253555,False,17.0,6,2018,1,16,17,2,3,1
RETAIL THEFT,True,2018-01-20 19:15:00,41.882470918,-87.627847625,False,1.0,6,2018,1,19,20,5,3,1
OVER $500,False,2018-01-20 19:10:00,41.929544195,-87.65449788,False,19.0,6,2018,1,19,20,5,3,1
OVER $500,False,2018-01-19 14:30:00,41.890107642,-87.70326989,False,12.0,6,2018,1,14,19,4,3,1
RETAIL THEFT,True,2018-01-19 13:32:00,41.903775756,-87.639324074,False,18.0,6,2018,1,13,19,4,3,1
RETAIL THEFT,True,2018-01-19 14:23:00,41.88171846,-87.62776042600002,False,1.0,6,2018,1,14,19,4,3,1
RETAIL THEFT,False,2018-01-19 14:24:00,41.93374417,-87.644581852,False,19.0,6,2018,1,14,19,4,3,1
OVER $500,False,2018-01-19 09:40:00,41.920825416,-87.635663347,False,18.0,6,2018,1,9,19,4,3,1
OVER $500,False,2018-01-18 10:40:00,41.763327671,-87.581848415,True,3.0,6,2018,1,10,18,3,3,1
RETAIL THEFT,False,2018-01-19 11:20:00,41.982161273,-87.668500261,False,20.0,6,2018,1,11,19,4,3,1
OVER $500,False,2018-01-19 13:15:00,41.993228887,-87.689735615,False,24.0,6,2018,1,13,19,4,3,1
OVER $500,False,2018-01-19 13:20:00,41.885730611,-87.625542215,False,1.0,6,2018,1,13,19,4,3,1
OVER $500,False,2018-01-18 20:00:00,41.980164115,-87.762430961,False,16.0,6,2018,1,20,18,3,3,1
RETAIL THEFT,True,2018-01-19 11:15:00,41.895896023,-87.677913394,False,12.0,6,2018,1,11,19,4,3,1
OVER $500,False,2018-01-19 06:30:00,41.912441678,-87.66848213600002,False,14.0,6,2018,1,6,19,4,3,1
RETAIL THEFT,False,2018-01-19 11:55:00,41.90831752,-87.746073287,False,25.0,6,2018,1,11,19,4,3,1
OVER $500,False,2018-01-18 13:47:00,41.877568357,-87.64252322600002,False,1.0,6,2018,1,13,18,3,3,1
OVER $500,False,2018-01-17 23:00:00,41.924886197,-87.689085373,False,14.0,6,2018,1,23,17,2,3,1
RETAIL THEFT,False,2018-01-18 12:13:00,41.929743818,-87.684273777,False,14.0,6,2018,1,12,18,3,3,1
OVER $500,False,2018-01-13 08:28:00,41.979006297,-87.906463155,False,16.0,6,2018,1,8,13,5,2,1
OVER $500,False,2018-01-18 21:30:00,41.938266096,-87.83002853200001,False,16.0,6,2018,1,21,18,3,3,1
OVER $500,False,2018-01-13 18:30:00,41.888519671,-87.64282025,True,12.0,6,2018,1,18,13,5,2,1
OVER $500,False,2018-01-18 19:15:00,41.754528881999995,-87.732355809,False,8.0,6,2018,1,19,18,3,3,1
OVER $500,False,2018-01-16 00:30:00,41.71878669,-87.65865085799999,False,22.0,6,2018,1,0,16,1,3,1
RETAIL THEFT,True,2018-01-18 23:25:00,41.932738985,-87.648117094,False,19.0,6,2018,1,23,18,3,3,1
RETAIL THEFT,True,2018-01-19 00:45:00,41.795190552,-87.58800765299999,False,2.0,6,2018,1,0,19,4,3,1
RETAIL THEFT,False,2018-01-18 23:05:00,41.845089351,-87.684748426,False,10.0,6,2018,1,23,18,3,3,1
OVER $500,False,2018-01-18 19:00:00,41.92187576,-87.64463969,False,18.0,6,2018,1,19,18,3,3,1
RETAIL THEFT,True,2018-01-18 22:30:00,41.702737031999995,-87.535974085,False,4.0,6,2018,1,22,18,3,3,1
RETAIL THEFT,True,2018-01-18 20:50:00,41.739265865,-87.604893749,False,6.0,6,2018,1,20,18,3,3,1
RETAIL THEFT,False,2018-01-18 16:20:00,41.892096977,-87.62416442600002,False,18.0,6,2018,1,16,18,3,3,1
OVER $500,False,2018-01-18 20:00:00,41.894391773,-87.653301919,False,12.0,6,2018,1,20,18,3,3,1
OVER $500,False,2018-01-17 12:00:00,41.797787128,-87.76246087,False,8.0,6,2018,1,12,17,2,3,1
OVER $500,True,2018-01-18 19:20:00,41.757230688,-87.624738576,False,6.0,6,2018,1,19,18,3,3,1
RETAIL THEFT,False,2018-01-17 20:01:00,41.80950879,-87.60837177299999,False,2.0,6,2018,1,20,17,2,3,1
OVER $500,False,2018-01-17 08:55:00,41.882477553,-87.63702811200001,False,1.0,6,2018,1,8,17,2,3,1
OVER $500,False,2018-01-17 20:00:00,41.964665866,-87.71240473799999,False,17.0,6,2018,1,20,17,2,3,1
RETAIL THEFT,True,2018-01-17 17:00:00,41.808659359,-87.66092184600002,False,9.0,6,2018,1,17,17,2,3,1
