crime,subcrime,year,arrest,total
DECEPTIVE PRACTICE,EMBEZZLEMENT,2013,False,44
DECEPTIVE PRACTICE,EMBEZZLEMENT,2013,True,8
DECEPTIVE PRACTICE,EMBEZZLEMENT,2014,False,33
DECEPTIVE PRACTICE,EMBEZZLEMENT,2014,True,4
DECEPTIVE PRACTICE,EMBEZZLEMENT,2015,False,28
DECEPTIVE PRACTICE,EMBEZZLEMENT,2015,True,2
DECEPTIVE PRACTICE,EMBEZZLEMENT,2016,False,16
DECEPTIVE PRACTICE,EMBEZZLEMENT,2017,False,25
DECEPTIVE PRACTICE,EMBEZZLEMENT,2017,True,3
DECEPTIVE PRACTICE,EMBEZZLEMENT,2018,False,20
DECEPTIVE PRACTICE,EMBEZZLEMENT,2018,True,2
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2008,False,184
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2008,True,10
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2009,False,248
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2009,True,8
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2010,False,197
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2010,True,8
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2011,False,126
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2011,True,3
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2012,False,101
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2012,True,6
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2013,False,54
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2013,True,5
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2014,False,63
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2014,True,4
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2015,False,70
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2015,True,1
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2016,False,29
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2016,True,2
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2017,False,66
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2017,True,3
DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,2018,False,35
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2012,False,6
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2013,False,11
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2014,False,868
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2014,True,8
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2015,False,1408
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2015,True,5
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2016,False,1243
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2016,True,15
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2017,False,1593
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2017,True,12
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2018,False,1072
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,2018,True,5
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2010,False,5
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2011,False,9
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2012,False,8
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2013,False,50
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2014,False,2706
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2014,True,39
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2015,False,3726
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2015,True,28
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2016,False,3229
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2016,True,30
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2017,False,4202
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2017,True,56
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2018,False,3318
DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,2018,True,25
DECEPTIVE PRACTICE,FORGERY,2008,False,1896
DECEPTIVE PRACTICE,FORGERY,2008,True,254
DECEPTIVE PRACTICE,FORGERY,2009,False,1626
DECEPTIVE PRACTICE,FORGERY,2009,True,246
DECEPTIVE PRACTICE,FORGERY,2010,False,1110
DECEPTIVE PRACTICE,FORGERY,2010,True,172
DECEPTIVE PRACTICE,FORGERY,2011,False,614
DECEPTIVE PRACTICE,FORGERY,2011,True,70
DECEPTIVE PRACTICE,FORGERY,2012,False,616
DECEPTIVE PRACTICE,FORGERY,2012,True,92
DECEPTIVE PRACTICE,FORGERY,2013,False,492
DECEPTIVE PRACTICE,FORGERY,2013,True,44
DECEPTIVE PRACTICE,FORGERY,2014,False,457
DECEPTIVE PRACTICE,FORGERY,2014,True,51
DECEPTIVE PRACTICE,FORGERY,2015,False,372
DECEPTIVE PRACTICE,FORGERY,2015,True,34
DECEPTIVE PRACTICE,FORGERY,2016,False,295
DECEPTIVE PRACTICE,FORGERY,2016,True,24
DECEPTIVE PRACTICE,FORGERY,2017,False,440
DECEPTIVE PRACTICE,FORGERY,2017,True,42
DECEPTIVE PRACTICE,FORGERY,2018,False,367
DECEPTIVE PRACTICE,FORGERY,2018,True,37
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2008,False,3608
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2008,True,312
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2009,False,3166
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2009,True,264
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2010,False,2400
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2010,True,228
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2011,False,1245
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2011,True,89
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2012,False,1277
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2012,True,82
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2013,False,1221
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2013,True,76
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2014,False,1429
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2014,True,48
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2015,False,1346
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2015,True,35
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2016,False,1430
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2016,True,13
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2017,False,1729
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2017,True,35
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2018,False,1953
DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,2018,True,19
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2008,False,86
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2008,True,8
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2009,False,126
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2010,False,90
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2010,True,21
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2011,False,54
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2011,True,3
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2012,False,47
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2012,True,11
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2013,False,55
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2013,True,15
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2014,False,24
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2014,True,14
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2015,False,22
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2015,True,9
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2016,False,16
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2016,True,2
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2017,False,19
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2017,True,5
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2018,False,28
DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,2018,True,7
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2008,False,5338
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2008,True,48
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2009,False,5690
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2009,True,38
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2010,False,5349
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2010,True,15
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2011,False,2670
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2011,True,8
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2012,False,2332
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2012,True,14
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2013,False,2213
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2013,True,18
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2014,False,1487
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2014,True,9
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2015,False,1051
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2015,True,10
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2016,False,1187
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2016,True,2
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2017,False,1412
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2017,True,6
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2018,False,1644
DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,2018,True,11
DECEPTIVE PRACTICE,IMPERSONATION,2008,False,40
DECEPTIVE PRACTICE,IMPERSONATION,2008,True,32
DECEPTIVE PRACTICE,IMPERSONATION,2009,False,38
DECEPTIVE PRACTICE,IMPERSONATION,2009,True,42
DECEPTIVE PRACTICE,IMPERSONATION,2010,False,98
DECEPTIVE PRACTICE,IMPERSONATION,2010,True,41
DECEPTIVE PRACTICE,IMPERSONATION,2011,False,36
DECEPTIVE PRACTICE,IMPERSONATION,2011,True,11
DECEPTIVE PRACTICE,IMPERSONATION,2012,False,27
DECEPTIVE PRACTICE,IMPERSONATION,2012,True,17
DECEPTIVE PRACTICE,IMPERSONATION,2013,False,27
DECEPTIVE PRACTICE,IMPERSONATION,2013,True,12
DECEPTIVE PRACTICE,IMPERSONATION,2014,False,21
DECEPTIVE PRACTICE,IMPERSONATION,2014,True,29
DECEPTIVE PRACTICE,IMPERSONATION,2015,False,16
DECEPTIVE PRACTICE,IMPERSONATION,2015,True,8
DECEPTIVE PRACTICE,IMPERSONATION,2016,False,7
DECEPTIVE PRACTICE,IMPERSONATION,2016,True,7
DECEPTIVE PRACTICE,IMPERSONATION,2017,False,10
DECEPTIVE PRACTICE,IMPERSONATION,2018,False,12
DECEPTIVE PRACTICE,IMPERSONATION,2018,True,4
DECEPTIVE PRACTICE,INSURANCE FRAUD,2008,False,10
DECEPTIVE PRACTICE,INSURANCE FRAUD,2008,True,2
DECEPTIVE PRACTICE,INSURANCE FRAUD,2009,False,12
DECEPTIVE PRACTICE,INSURANCE FRAUD,2009,True,4
DECEPTIVE PRACTICE,INSURANCE FRAUD,2010,False,14
DECEPTIVE PRACTICE,INSURANCE FRAUD,2011,False,6
DECEPTIVE PRACTICE,INSURANCE FRAUD,2011,True,1
DECEPTIVE PRACTICE,INSURANCE FRAUD,2012,False,6
DECEPTIVE PRACTICE,INSURANCE FRAUD,2012,True,1
DECEPTIVE PRACTICE,INSURANCE FRAUD,2013,False,6
DECEPTIVE PRACTICE,INSURANCE FRAUD,2014,False,2
DECEPTIVE PRACTICE,INSURANCE FRAUD,2014,True,1
DECEPTIVE PRACTICE,INSURANCE FRAUD,2015,False,3
DECEPTIVE PRACTICE,INSURANCE FRAUD,2015,True,1
DECEPTIVE PRACTICE,INSURANCE FRAUD,2016,False,2
DECEPTIVE PRACTICE,INSURANCE FRAUD,2017,False,1
DECEPTIVE PRACTICE,INSURANCE FRAUD,2018,False,4
DECEPTIVE PRACTICE,LIBRARY THEFT,2008,False,8
DECEPTIVE PRACTICE,LIBRARY THEFT,2009,False,6
DECEPTIVE PRACTICE,LIBRARY THEFT,2010,False,2
DECEPTIVE PRACTICE,LIBRARY THEFT,2011,False,2
DECEPTIVE PRACTICE,LIBRARY THEFT,2011,True,4
DECEPTIVE PRACTICE,LIBRARY THEFT,2012,False,1
DECEPTIVE PRACTICE,LIBRARY THEFT,2012,True,4
DECEPTIVE PRACTICE,LIBRARY THEFT,2013,False,1
DECEPTIVE PRACTICE,LIBRARY THEFT,2013,True,7
DECEPTIVE PRACTICE,LIBRARY THEFT,2014,True,4
DECEPTIVE PRACTICE,LIBRARY THEFT,2015,False,1
DECEPTIVE PRACTICE,LIBRARY THEFT,2015,True,1
DECEPTIVE PRACTICE,LIBRARY THEFT,2016,True,2
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2008,False,8
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2008,True,2
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2009,False,16
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2009,True,2
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2010,False,13
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2011,False,9
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2012,False,6
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2013,False,8
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2014,False,13
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2015,False,9
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2016,False,2
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2017,False,16
DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,2018,False,12
DECEPTIVE PRACTICE,POSS. KEYS OR DEV.TO COIN MACH,2008,False,2
DECEPTIVE PRACTICE,POSS. KEYS OR DEV.TO COIN MACH,2008,True,6
DECEPTIVE PRACTICE,POSS. KEYS OR DEV.TO COIN MACH,2009,True,2
DECEPTIVE PRACTICE,POSS. KEYS OR DEV.TO COIN MACH,2016,False,1
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2008,False,82
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2008,True,180
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2009,False,48
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2009,True,152
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2010,False,76
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2010,True,182
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2011,False,23
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2011,True,66
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2012,False,32
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2012,True,71
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2013,False,38
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2013,True,79
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2014,False,20
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2014,True,55
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2015,False,22
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2015,True,33
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2016,False,16
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2016,True,27
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2017,False,22
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2017,True,19
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2018,False,52
DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,2018,True,29
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2008,False,364
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2008,True,82
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2009,False,252
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2009,True,76
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2010,False,258
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2010,True,57
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2011,False,116
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2011,True,23
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2012,False,145
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2012,True,32
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2013,False,124
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2013,True,26
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2014,False,115
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2014,True,30
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2015,False,132
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2015,True,21
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2016,False,128
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2016,True,17
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2017,False,303
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2017,True,35
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2018,False,388
DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",2018,True,18
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2008,False,44
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2008,True,6
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2009,False,34
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2009,True,2
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2010,False,27
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2010,True,2
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2011,False,13
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2012,False,7
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2012,True,1
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2013,False,14
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2014,False,8
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2014,True,1
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2015,False,8
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2016,False,4
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2017,False,11
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2018,False,7
DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",2018,True,3
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2008,False,2394
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2008,True,1520
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2009,False,1484
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2009,True,2294
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2010,False,1337
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2010,True,1900
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2011,False,646
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2011,True,1360
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2012,False,711
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2012,True,1885
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2013,False,608
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2013,True,1522
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2014,False,525
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2014,True,792
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2015,False,476
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2015,True,282
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2016,False,569
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2016,True,234
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2017,False,692
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2017,True,220
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2018,False,585
DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,2018,True,236
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2008,False,402
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2008,True,606
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2009,False,178
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2009,True,704
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2010,False,192
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2010,True,615
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2011,False,75
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2011,True,382
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2012,False,51
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2012,True,330
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2013,False,80
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2013,True,297
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2014,False,97
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2014,True,319
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2015,False,59
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2015,True,217
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2016,False,55
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2016,True,120
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2017,False,39
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2017,True,128
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2018,False,80
DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,2018,True,212
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2008,False,14
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2008,True,8
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2009,False,4
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2009,True,8
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2010,False,15
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2010,True,12
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2011,False,8
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2011,True,18
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2012,False,10
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2012,True,3
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2013,False,12
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2013,True,5
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2014,False,29
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2014,True,6
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2015,False,23
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2015,True,8
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2016,False,23
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2016,True,7
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2017,False,42
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2017,True,8
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2018,False,39
DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,2018,True,2
DECEPTIVE PRACTICE,UNIDENTIFIABLE RECORDING SOUND,2008,False,6
DECEPTIVE PRACTICE,UNIDENTIFIABLE RECORDING SOUND,2008,True,36
DECEPTIVE PRACTICE,UNIDENTIFIABLE RECORDING SOUND,2009,False,2
DECEPTIVE PRACTICE,UNIDENTIFIABLE RECORDING SOUND,2009,True,52
DECEPTIVE PRACTICE,UNIDENTIFIABLE RECORDING SOUND,2010,False,11
DECEPTIVE PRACTICE,UNIDENTIFIABLE RECORDING SOUND,2010,True,58
DECEPTIVE PRACTICE,UNIDENTIFIABLE RECORDING SOUND,2011,False,4
DECEPTIVE PRACTICE,UNIDENTIFIABLE RECORDING SOUND,2011,True,35
